Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,MSFT,AAPL,AMZN,GOOGL,MSFT,AAPL,AMZN,GOOGL,MSFT,AAPL,AMZN,GOOGL,MSFT,AAPL,AMZN,GOOGL,MSFT
Date,,,,,,,,,,,,,,,,,,,,
2021-02-17,127.55680084228516,165.4320068359375,105.20538330078125,234.85931396484375,128.9021769728661,166.04550170898438,105.39507684955167,234.96510703693932,126.22118330017902,162.97500610351562,103.70225419655007,231.72401468977077,127.95651619642835,163.17999267578125,103.9818201312588,232.08948433430788,97918500,65950000,20294000,21653500
2021-02-18,126.45519256591797,166.4114990234375,104.56926727294922,234.46498107910156,126.73790904839909,166.89999389648438,105.37273140047849,234.59962546627492,124.21290350757396,163.69700622558594,103.94954106605648,231.64706116356732,125.95798047907508,164.12100219726562,104.52904784605579,232.55110833821877,96856700,60548000,22546000,16925600
2021-02-19,126.61116027832031,162.4949951171875,103.72509002685547,231.75283813476562,127.43009341839543,166.6750030517578,105.20339641668612,234.53229432170122,125.56801758188449,162.28750610351562,103.45793544183206,230.993047615162,126.9718859638425,166.4114990234375,104.66759455127233,234.42650126233121,87668800,86104000,37938000,25262600
2021-02-22,122.8382797241211,159.03700256347656,102.0094223022461,225.53993225097656,126.46493488700048,161.61599731445312,103.30399835015275,228.82911468835837,122.44831544375612,158.61300659179688,101.69857038647423,223.51063965852657,124.79783740249141,160.406494140625,101.97665119838959,228.33862759094472,103916400,70314000,29466000,36446900
2021-02-23,122.70179748535156,159.72500610351562,102.30042266845703,224.3473663330078,123.53046696039274,160.2364959716797,102.91518589418928,225.84769358188825,115.41924089427319,154.67999267578125,98.82986020333311,219.98101428804915,120.65449424173501,156.35150146484375,100.0097261156716,221.51981974467014,158273000,93544000,34658000,30228700
2021-02-24,122.20459747314453,157.97650146484375,103.47681427001953,225.57838439941406,122.40932706149795,158.56149291992188,103.7007716404692,226.20351580478894,119.16289223137868,156.2689971923828,100.68209421429081,220.24067088187863,121.80488944958321,158.33749389648438,100.80673050303888,221.21203274988108,111039900,60226000,22608000,26339700
2021-02-25,117.95399475097656,152.85800170898438,100.1070556640625,220.2310791015625,123.28673718148006,158.91299438476562,103.4365925447622,225.61686886141217,117.51528958023444,152.38800048828125,99.63729605423056,219.16353629900811,121.55140392768223,156.83700561523438,102.09236341525845,223.20288228767947,148199500,90676000,41548000,39542200
2021-02-26,118.21721649169922,154.64649963378906,100.40299987792969,223.49139404296875,121.71712880247114,156.1219940185547,102.12164534366852,226.36701617746488,118.15871701805524,151.8350067138672,99.36515987509816,220.76001381444942,119.51383705660506,154.75999450683594,100.80224662969428,222.67390094963855,164560400,85518000,40042000,37819200
2021-03-01,124.58335876464844,157.3070068359375,102.77415466308594,227.87696838378906,124.71984514122286,157.47799682617188,103.10040332291774,228.38669453314685,119.70882406427694,154.89950561523438,101.02422313651661,224.23192892879442,120.64473383419431,156.39450073242188,101.69857291071618,226.87674051231076,116307900,54582000,26060000,25324000
2021-03-02,121.98035430908203,154.72650146484375,102.51693725585938,224.9243927001953,125.49001767022227,158.17599487304688,104.01957402243141,228.22320172977388,121.87311395477933,154.3560028076172,102.12911676278051,224.5204595960881,125.18779891061432,157.17349243164062,102.5348117169729,227.94428610482706,102260900,51916000,25564000,22812500
2021-03-03,118.99714660644531,150.25,99.8816146850586,218.8557586669922,122.55555866097826,155.38900756835938,103.08849296020443,224.64549595106263,118.78266587535208,149.75,99.01707119860353,218.56723082291026,121.67814086921052,154.0590057373047,101.8947305503321,223.279813142553,112966300,79774000,33892000,34029500
2021-03-04,117.11557006835938,148.8784942626953,100.99989318847656,218.05752563476562,120.49849839926789,152.906494140625,103.01896452029507,223.5972138136232,115.64346591859298,147.27149963378906,99.58465124583257,215.68200248101138,118.69492201638303,150.60000610351562,100.05341822065624,218.06715252474712,178155000,109632000,49216000,44727800
2021-03-05,118.37319946289062,150.0229949951172,104.13526153564453,222.74124145507812,118.88015523948293,150.4499969482422,104.58863175555176,224.3473617295842,114.61980921267136,144.0500030517578,100.69449268365985,217.7978484716733,117.9442454649468,150.25,102.35156636872838,220.7408002725728,153766600,107772000,53100000,41872800
2021-03-08,113.4401626586914,147.59750366210938,99.68744659423828,218.69223022460938,117.96372988743823,153.22950744628906,104.96305669048873,224.4434884413271,113.29392514231552,147.5655059814453,99.57273635738918,218.44218062392898,117.89548670485603,150.75,103.48922828904087,222.51998933572338,154376600,83700000,36868000,35267400
2021-03-09,118.05147552490234,153.1425018310547,101.31919860839844,224.83786010742188,118.99713642859442,154.54800415039062,102.4891309814651,226.37666560982453,115.80919406877891,150.25750732421875,101.08282988254587,222.8085675052576,116.04316964725494,150.89950561523438,101.78548791823147,223.97229118428092,129525800,80600000,33920000,33080500
2021-03-10,116.9693374633789,152.8820037841797,101.11212158203125,223.5298614501953,119.10437859558475,155.822998046875,102.36398540325158,227.93467679656288,116.45263053937967,151.50250244140625,100.2748937042112,223.16439187152451,118.63642743151894,154.92250061035156,102.36398540325158,227.93467679656288,111943300,60250000,27100000,29746800
2021-03-11,118.89964294433594,155.67950439453125,104.30757904052734,228.0597381591797,120.1182765520443,156.58900451660156,104.84040311495322,230.0217013232755,118.21721109919896,154.14649963378906,102.11818127805286,225.34759663880936,119.46509072342045,155.20050048828125,102.20607603435747,225.97274282318187,103026500,55528000,27702000,29907600
2021-03-12,117.99298858642578,154.47450256347656,101.79788208007812,226.73248291015625,118.12947496626138,154.94900512695312,103.16892653845659,226.79981243058896,116.16991732521446,152.27499389648438,100.92490535157664,224.30886965187727,117.37879987716553,153.75,103.10933995899494,225.05903321453633,88105100,48438000,33818000,22653700
2021-03-15,120.87871551513672,154.08399963378906,102.01836395263672,225.82846069335938,120.88846666765528,154.11199951171875,102.04567194316412,226.19393030127117,117.39829786101335,151.60450744628906,100.69499478793517,222.94321138913833,118.36346113570012,153.72850036621094,101.54860438306733,225.97273196365254,92403800,58272000,26168000,26034900
2021-03-16,122.4190673828125,154.59300231933594,103.48078155517578,228.6175079345703,124.02766536377307,156.44549560546875,104.9600729874848,230.87761072964167,121.59039794957519,153.79299926757812,102.25920360174919,226.91520700329045,122.54580261068884,155.24850463867188,102.5919079750365,227.24219835106737,115227900,50776000,31900000,28092200
2021-03-17,121.62939453125,156.7864990234375,103.39785766601562,227.97315979003906,122.70179070070945,158.65249633789062,104.23110756924204,229.42541133970818,119.27011403289939,153.51100158691406,101.50590779981324,224.30889550204407,120.93721148152662,153.66099548339844,102.71506692244664,227.11720307886736,111932600,62372000,26382000,29562100
2021-03-18,117.5055160522461,151.39950561523438,100.37471008300781,221.89491271972656,120.08902057387003,155.8314971923828,102.72897123956768,225.23218566499116,117.30078651568779,151.25,100.26744816681611,221.51983088863727,119.7965455571018,155.0500030517578,101.70751288989462,223.66452881126907,121229700,72992000,31700000,34833000
2021-03-19,116.97907257080078,153.7480010986328,100.65379333496094,221.53909301757812,118.38294083560933,153.864501953125,101.15433888979732,223.5779980882051,116.67685382299581,150.8314971923828,99.46052334385746,220.57734312763878,116.8913345232248,151.4615020751953,100.79134864835028,222.18346368282081,185549500,92508000,46072000,46430700
2021-03-22,120.29375457763672,155.5435028076172,100.83900451660156,226.9633331298828,120.76171313425421,156.32899475097656,101.71545922515175,227.83851426603098,117.24229884140365,153.00250244140625,100.01021756030983,221.3370911146356,117.31054202279068,153.3925018310547,100.68705266414705,221.46212328057254,111912300,58044000,33536000,30127000
2021-03-23,119.46510314941406,156.875,101.36734771728516,228.4925079345703,121.1224420531035,159.10000610351562,102.4985455672022,231.82978074938532,119.07513886679595,156.04249572753906,100.70541690450406,228.002020843899,120.23528056214857,156.35000610351562,101.29882012114976,228.4059539788877,95467100,76346000,28510000,31638400
2021-03-24,117.0765609741211,154.35350036621094,100.93037414550781,226.45361328125,119.816054302137,158.0155029296875,102.67185719163797,228.8964513044981,117.05706610966415,154.25750732421875,100.75507714736035,226.3189688968999,119.73805996841114,157.552001953125,101.88528247451289,228.75219470524345,88530500,59180000,25218000,25620100
2021-03-25,117.56403350830078,152.31300354003906,100.92689514160156,223.45294189453125,118.6071911560223,155.48899841308594,101.58137767227184,227.8769967829049,116.01393492282537,151.85699462890625,99.12084735520355,222.71240512495487,116.54038560410483,153.64950561523438,100.75756134986057,226.29972771990109,98844700,71270000,35616000,34061900
2021-03-26,118.16846466064453,152.60150146484375,100.54304504394531,227.4346160888672,118.43169368935105,152.83299255371094,101.27101819730069,227.65582913570788,115.93592696323272,149.8000030517578,99.50619002125315,222.6931960457567,117.33004413015976,152.2030029296875,100.89362388193071,222.6931960457567,94071200,66258000,27978000,25479900
2021-03-29,118.34394836425781,153.7864990234375,101.58883666992188,226.24200439453125,119.50408995901205,154.5625,101.75867057035616,227.74233157641052,117.70051367598907,151.42250061035156,99.58565437646192,223.01052482004673,118.59742624167248,152.77200317382812,100.41543399056286,227.54035768263333,80819200,54920000,26492000,25227500
2021-03-30,116.89134216308594,152.76449584960938,101.62261199951172,222.98171997070312,117.37879562712054,153.64999389648438,102.4270612838006,224.90521976885407,115.87743806534003,151.6999969482422,101.11014761811329,222.26040754639652,117.09607172542653,153.50050354003906,101.9458828934242,224.5974527570833,85671900,46752000,27312000,24792000
2021-03-31,119.08488464355469,154.70399475097656,102.41960144042969,226.7517547607422,120.42050239594532,155.9665069580078,103.59847472541622,229.9543833600764,118.10997769999379,153.125,101.64891595703786,223.50103573631569,118.59743117177423,153.2030029296875,102.01638423893236,224.00114974202836,118323800,61878000,42570000,43623500
2021-04-01,119.9135513305664,158.0500030517578,105.75955963134766,233.08006286621094,121.06394179532072,158.1219940185547,106.05601499739915,233.5513108619018,119.41634671803331,155.77749633789062,103.85519855403845,228.9445359159846,120.55699346889742,155.89700317382812,103.89591807192116,229.3484690587783,75089100,58806000,39880000,30338000
2021-04-05,122.74076843261719,161.3365020751953,110.18801879882812,239.5430145263672,122.9942462849466,161.79800415039062,110.68608655978105,240.39897120703446,119.98178038496441,158.06199645996094,106.52577769061983,233.41665871011114,120.7617088053863,158.64999389648438,106.62211337456482,233.4743613464268,88651200,66698000,48510000,36910600
2021-04-06,123.04299926757812,161.1909942626953,109.70633697509766,238.37930297851562,123.93991183273825,162.36549377441406,110.63692268035109,239.86039119458903,122.49705378234141,160.8520050048828,109.33539838290059,237.43679229555985,123.32572316184695,161.1875,109.78876861526743,238.13886553157835,80171300,50756000,35240000,22931900
2021-04-07,124.6905746459961,163.96949768066406,111.18466186523438,240.34129333496094,124.71006950827282,165.1804962158203,111.45628700798426,241.33189455463196,121.99982993696557,161.1824951171875,109.897041394547,237.73495933276817,122.67251797371026,161.69000244140625,109.897041394547,238.3312395727266,83466700,66924000,24134000,22719800
2021-04-08,127.08888244628906,164.96499633789062,111.75074005126953,243.56312561035156,127.11812846744388,166.22500610351562,112.81142515973859,244.41908230584644,125.29505706125592,164.60000610351562,111.38227917721422,242.3609384158286,125.71425994840894,165.5449981689453,112.42458973563836,243.10148983669302,88844600,56242000,28664000,23625200
2021-04-09,129.66261291503906,168.61000061035156,112.75580596923828,246.06369018554688,129.70160264420477,168.61000061035156,112.91967664270406,246.19833456943906,126.22119287511026,164.44500732421875,111.09674705309764,242.78411987236356,126.54291392534559,165.23500061035156,111.5029496208984,243.19766523891198,106686700,86830000,26146000,24326800
2021-04-12,127.9467544555664,168.96949768066406,111.46224212646484,246.12139892578125,129.51635476144793,169.7519989013672,112.07153467818617,247.8140879939687,127.35206080238409,167.5574951171875,110.62799202402903,244.88073344510863,129.1946337809498,167.760498046875,111.93398695282929,244.9673020816501,91420000,65636000,25024000,27148700
2021-04-13,131.05674743652344,170.0,111.94937133789062,248.60267639160156,131.28098676840776,171.60000610351562,112.39827866126174,249.27591293750018,128.6194798143975,169.781494140625,111.38426865957148,247.00616833012472,129.11669192988782,170.04249572753906,111.7785524215588,247.41974301703107,91266500,66316000,25682000,23837500
2021-04-14,128.71697998046875,166.64999389648438,111.3276596069336,245.8136444091797,131.6124551846021,170.2064971923828,112.59492016611924,248.92970457887813,128.35626912284386,166.3000030517578,111.03518222254296,245.400099011404,131.55396314021985,170.20199584960938,112.59492016611924,247.6313657416882,87222800,62904000,21002000,23070900
2021-04-15,131.12498474121094,168.95449829101562,113.47981262207031,249.57403564453125,131.61243821608534,169.85000610351562,114.01363687359006,249.98758095240146,130.286564169391,167.60000610351562,111.78749002966799,247.87174932010515,130.46205515581354,168.5500030517578,112.32279939947108,248.0640816410756,89347100,64672000,29174000,25627500
2021-04-16,130.79354858398438,169.9720001220703,113.35567474365234,250.76663208007812,131.29074588188703,170.33999633789062,113.92624054804651,251.01669641879005,129.935625520087,167.7794952392578,112.76822708360963,247.74675298683772,130.93003499179508,169.0,113.6779530050074,249.54522040689776,84922400,63720000,26282000,24878600
2021-04-19,131.45645141601562,168.60049438476562,113.70376586914062,248.84317016601562,132.07064756343885,171.79649353027344,114.41535723805603,251.478384960679,129.99409097045535,168.00799560546875,112.73147563383928,247.95837665707845,130.15982336917756,169.51649475097656,112.73147563383928,250.23771931958956,94264200,54508000,30290000,23209300
2021-04-20,129.7698974609375,166.7344970703125,113.16996002197266,248.38148498535156,132.1291710902644,169.14950561523438,114.16261011066196,250.247281736885,128.50251513089492,165.8000030517578,112.08295945388272,247.015787507837,131.63197377560527,168.67999267578125,114.08762678716785,247.95831277261587,94812300,52460000,22288000,19722900
2021-04-21,130.15005493164062,168.1009979248047,113.13719177246094,250.6127166748047,130.39378162626917,168.14300537109375,113.2191233304055,250.70889751208153,128.00526299408884,165.1905059814453,111.47216945327,247.41010318040776,129.03866179917034,165.8000030517578,112.82434703331222,249.03546247449313,68847100,44224000,23204000,24030400
2021-04-22,128.6292266845703,165.45199584960938,111.85453033447266,247.33319091796875,130.78376273570044,168.64349365234375,113.66007812886873,251.7668430840579,128.11252718583415,165.07249450683594,111.24870812550311,245.86170033030186,129.7016154150474,168.58399963378906,112.99069133887703,250.25688896426033,84566500,51612000,24146000,25606200
2021-04-23,130.9495086669922,167.04400634765625,114.20879364013672,251.1609649658203,131.72942232628785,168.75,114.51617525978173,251.50721017052902,128.84370608473515,165.4250030517578,112.28804305693671,247.42937088879512,128.84370608473515,165.9550018310547,112.5735722203721,248.0160535536186,78657500,63856000,29066000,21462600
2021-04-26,131.33946228027344,170.4499969482422,114.70536804199219,251.5456085205078,131.67092706494682,171.42250061035156,115.43037100832214,252.40157979476606,130.2085666757299,166.5469970703125,114.07918606462448,250.21841866141153,131.44670263718533,167.39999389648438,114.43672073608383,251.65141624385512,66905100,97614000,32038000,19763300
2021-04-27,131.01773071289062,170.8715057373047,113.76435089111328,251.94960021972656,132.01213986314156,173.0,115.12843954137769,253.12293616808492,130.74475798551163,169.90049743652344,113.52499681437367,250.17035719184975,131.6221681983873,172.17349243164062,115.0877200248245,251.5745037037294,66015800,76542000,44386000,31014200
2021-04-28,130.22805786132812,172.9250030517578,117.14405059814453,244.82301330566406,131.63192609526544,174.49400329589844,120.73627149792708,246.72728837126857,129.740604439872,171.25,116.85504353918805,243.2745956256258,130.93973569140266,171.74000549316406,118.80558735314312,246.2848623553483,107760100,92638000,81106000,46903100
2021-04-29,130.13055419921875,173.5655059814453,118.81849670410156,242.85147094726562,133.63048088194913,175.72250366210938,119.38459197971964,246.30416436906125,129.12640139531834,171.75,117.87947003584557,239.47573395647157,133.04553085743174,175.2550048828125,118.64320728077503,245.68864499730321,151101000,153648000,41234000,40589000
2021-04-30,128.16128540039062,173.37100219726562,116.86895751953125,242.5340576171875,130.2085812488916,177.6999969482422,118.27674374149562,243.39964124261698,127.78107225167611,173.125,116.5243342650269,240.0527560463134,128.4732479162047,176.25599670410156,117.58998253277004,240.18740043136188,109839500,140186000,44856000,30945100
2021-05-03,129.2141571044922,169.32449340820312,116.35150909423828,242.226318359375,130.70577838338053,174.33250427246094,118.2618334205683,244.6210807743758,128.5219815192614,168.63499450683594,115.97510737902364,241.51461818570527,128.7267036427075,174.2364959716797,117.43553178904428,243.70740667468556,75135100,117510000,28242000,19626600
2021-05-04,124.641845703125,165.593505859375,114.55142974853516,238.31198120117188,128.19051366277054,168.3990020751953,115.45320725454022,241.60117849638647,123.52070128030383,163.60650634765625,112.06110599855704,236.3596302425455,127.89803861753046,167.8094940185547,114.88512675108498,241.37035325676896,137564700,108788000,44818000,32756100
2021-05-05,124.88557434082031,163.52699279785156,114.94570922851562,237.04244995117188,127.17659652939219,167.73500061035156,115.95027810340052,239.956550370843,124.75883168911403,163.21800231933594,114.6234309796566,236.41731851565086,125.9579629580567,166.9429931640625,115.63396305915562,239.5333781544318,84000900,74226000,26636000,21901300
2021-05-06,126.48442840576172,165.31849670410156,116.06697845458984,240.17776489257812,126.49417211958026,165.72000122070312,116.06697845458984,240.30279705816986,123.93991332667143,162.36000061035156,113.86665436169554,235.3305525302408,124.68084466410176,163.5,114.52660004687345,237.02322683491766,78128300,88954000,25190000,26491100
2021-05-07,127.15826416015625,164.58050537109375,116.79097747802734,242.80335998535156,128.18364330353234,166.54449462890625,117.7503639113892,244.57297608817822,126.44536250089044,164.45350646972656,116.50445572255295,241.56269453028074,127.78326383187955,165.95449829101562,117.38488841676944,242.50520522143927,78973300,94206000,28898000,27032900
2021-05-10,123.87699890136719,159.52450561523438,113.8025894165039,237.72528076171875,126.50394796231055,164.14999389648438,115.75164801717878,242.10124477578267,123.83793549239249,159.5,113.44455468092164,237.66757812847843,126.3770049216638,164.11599731445312,115.60962221755646,241.2741394573549,88071200,116772000,30914000,29299900
2021-05-11,122.95902252197266,161.19549560546875,112.72551727294922,236.81163024902344,123.31057826628059,161.89999389648438,113.2330185640915,237.16748762572186,119.89260855529714,156.36849975585938,110.93089578077006,233.29163741499903,120.60550265898722,156.81399536132812,111.38526620724798,235.1958977580137,126142800,92396000,34186000,33641600
2021-05-12,119.89263153076172,157.5970001220703,109.25892639160156,229.85818481445312,121.71880695136791,160.39700317382812,111.62908428486004,235.03240304314005,119.38482206893003,156.65499877929688,108.92969990964455,228.96376461216937,120.50787096501224,159.25,110.54704678651926,232.90692968884187,112172300,98728000,46376000,36684400
2021-05-13,122.04106903076172,158.07350158691406,110.68856811523438,233.7340545654297,123.19341357180042,160.19200134277344,111.20500283196507,236.20575861501086,121.34771025318693,156.64999389648438,109.58020769650676,232.1856367881987,121.66021008886267,159.27349853515625,110.54356450336654,232.5511064111282,105861300,67018000,33204000,29624300
2021-05-14,124.46295166015625,161.14500427246094,113.13866424560547,238.6581573486328,124.89264176534579,161.4429931640625,113.45349415886822,239.6487582625336,122.90045234662759,159.14999389648438,111.729385535674,236.09991456596333,123.29107903765586,159.2779998779297,112.153462565409,236.18646850792337,81918000,66500000,31996000,23901100
2021-05-17,123.31060791015625,163.51950073242188,113.66205596923828,235.80177307128906,123.95514307259624,164.6374969482422,113.70476069631124,237.15784360516034,122.2363900900074,161.72950744628906,112.00299702300212,234.20527979910628,123.84772054552292,162.29649353027344,112.40323639373455,237.11938007606832,74244600,74478000,21598000,24970200
2021-05-18,121.92388153076172,161.61399841308594,112.34861755371094,233.78216552734375,124.01372562566158,165.60000610351562,114.59363909579048,236.98479442898022,121.85552242300645,161.51849365234375,112.33471351228613,233.60904291569756,123.59380326356951,164.62899780273438,114.32896221785582,236.85015003109484,63342900,56568000,22204000,20168000
2021-05-19,121.76763153076172,161.58999633789062,112.79702758789062,234.36050415039062,121.99223682754793,161.7375030517578,112.97033180771274,234.46654149415752,119.9805196188087,159.1999969482422,110.50980892808556,230.00336806420503,120.27349147179841,159.75,110.65828287821735,230.68777888477277,92612000,53594000,23684000,25739800
2021-05-20,124.32624053955078,162.38400268554688,114.55738830566406,237.5994873046875,124.72663496964293,162.98399353027344,114.80815356114391,239.01652537037464,122.16803707527157,161.8090057373047,113.39391177615245,235.0738888489302,122.29499504119585,162.22000122070312,113.76535047048326,235.17029179981682,76857100,52664000,32352000,21800700
2021-05-21,122.49028015136719,160.1540069580078,113.92076873779297,236.33670043945312,125.00004641017311,162.83450317382812,115.15029510370941,239.3828514549003,122.27543512950636,159.85049438476562,113.68092214088712,235.92220008881378,124.82426479688547,162.5,115.07679690474603,238.65023900052512,79295400,82098000,40632000,21863100
2021-05-24,124.12115478515625,162.24949645996094,117.24336242675781,241.74452209472656,124.94147157268773,162.8975067138672,117.46731220686212,242.11083559355552,122.98834558881246,160.52499389648438,114.80616961581151,238.592334424491,123.05670470022471,160.77499389648438,114.95166574781729,238.86224498919998,63092900,48456000,31832000,21411500
2021-05-25,123.92584991455078,162.95249938964844,117.334228515625,242.6506805419922,125.3125750786712,163.99099731445312,118.38348727818462,243.64356908299723,123.35944156938784,160.68800354003906,116.94342268363458,241.7831128858404,124.82428611341189,163.33349609375,117.78759874172026,242.69888201378376,72009500,65222000,22440000,17704300
2021-05-26,123.87699890136719,163.25799560546875,118.20026397705078,242.42893981933594,124.40434374665045,164.7864990234375,118.63128926079746,243.82669406493432,123.45707656811848,162.92550659179688,117.51250265235855,241.71559637327553,123.98442141340175,163.72950744628906,117.51548046613217,242.37108923531312,56575900,47680000,21572000,17771600
2021-05-27,122.34380340576172,161.5054931640625,117.32479858398438,240.3275146484375,124.6484925303121,163.01800537109375,118.63426373987288,242.41932914380973,122.14849379883397,161.5019989013672,117.00599824507955,240.26967876426514,123.4766199875777,162.8000030517578,118.63426373987288,242.12050060290292,94625600,51224000,35224000,24426200
2021-05-28,121.68949890136719,161.15350341796875,117.03529357910156,240.6841583251953,122.85161109201668,162.39950561523438,117.98970940408962,242.99769645582094,121.63090751379944,160.98500061035156,116.83666658294217,240.56848656682214,122.62699835536803,162.10000610351562,117.90777785188578,241.9566065033929,71311100,46596000,21482000,18270200
2021-06-01,121.36722564697266,160.9324951171875,118.24346923828125,238.48629760742188,122.41214756264262,162.5489959716797,118.46841921616031,242.23614229222227,121.03519786563034,160.4530029296875,116.90768099049576,238.06216293981552,122.14847888043448,162.1750030517578,117.90877961712468,242.17830641523153,67637100,48600000,23354000,23213300
2021-06-02,122.12896728515625,161.69949340820312,117.71759796142578,238.3899383544922,122.30474892445967,161.75,118.86219991513654,240.28896166127075,121.14264401239463,160.39999389648438,116.8123349585416,236.98253477090591,121.36724933170292,161.15499877929688,118.63923515219538,239.1900357378223,59278900,40290000,21158000,19406700
2021-06-03,120.64458465576172,159.35049438476562,116.57496643066406,236.85720825195312,121.92387970340114,160.7220001220703,117.04373341126214,237.46449969103423,120.2441902802076,159.20150756835938,115.67815198832696,234.24484161220892,121.75786579428137,160.2115020751953,116.48310125637171,236.38485739131391,76229200,47966000,18696000,25307700
2021-06-04,122.93950653076172,160.31100463867188,118.85871887207031,241.75416564941406,123.20318269390796,161.0500030517578,119.1298514725484,242.58318090352876,120.94731726161271,159.9405059814453,117.31139225486027,238.59234344977264,121.16216229807738,160.60000610351562,117.65204506352062,238.8333360851662,75169300,44994000,24458000,25281100
2021-06-07,122.94924926757812,159.90049743652344,119.292236328125,244.6653289794922,123.35940382627342,160.39999389648438,119.40198354918884,244.93523951930342,121.90432744390259,158.61000061035156,118.23453649827678,240.8094473147361,123.212917926573,159.8665008544922,118.65364298070448,240.97332052040568,71057600,44316000,24120000,23079200
2021-06-08,123.76957702636719,163.20550537109375,119.10054779052734,243.4700469970703,125.44927381859075,163.97650146484375,120.14732888330803,246.78610801695257,123.25199989330952,160.90049743652344,118.91880264907648,243.4121964089367,123.63285881954378,161.1304931640625,119.7744050682998,245.96672717215935,74403800,68334000,24240000,22455000
2021-06-09,124.15044403076172,164.0574951171875,119.57229614257812,244.45326232910156,124.75591573650723,164.87899780273438,119.81759827762734,246.32336735128976,123.55474004059155,163.53500366210938,119.02407534579427,244.08696356106984,124.22857085419675,163.64349365234375,119.74560035067245,244.66533700434073,56877900,49110000,17942000,17937600
2021-06-10,123.15433502197266,167.4824981689453,120.92247772216797,247.9717559814453,125.18558742946014,167.5500030517578,120.96568253894894,248.1838306630145,122.9883211344928,164.0574951171875,119.36571770257208,244.53038902874928,124.04300329363414,164.10049438476562,119.52163996137934,245.12804601734126,71186400,69530000,25904000,24563600
2021-06-11,124.36528015136719,167.3415069580078,120.67768096923828,248.59832763671875,124.45317468407444,168.32899475097656,121.24973189876641,249.17668631218066,123.14457656242446,166.67250061035156,120.11952650453333,247.36441734762545,123.5644988950441,167.4824981689453,121.16432243775947,248.69470113726877,53522400,56348000,21958000,18999700
2021-06-14,127.42195892333984,169.19349670410156,121.60677337646484,250.52630615234375,127.48055032966236,169.25,121.6072658902099,250.58414202862005,124.09188237032816,166.77499389648438,120.07185807853914,247.54761143389015,124.82430475170271,167.3415069580078,120.77997160978902,248.60798486236368,96906500,51394000,22098000,19150500
2021-06-15,126.60163116455078,169.156494140625,120.5877914428711,249.05140686035156,127.53913823394846,169.84950256347656,121.93449819679269,250.62268349864868,126.35749040598746,168.15550231933594,120.22677889432583,248.39591397383663,126.89460305506064,169.1999969482422,121.61122735260894,250.41060880971204,62746300,48524000,21562000,18038900
2021-06-16,127.09966278076172,170.7624969482422,119.94522857666016,248.1067352294922,127.82232473272363,171.3175048828125,121.051103781599,251.19142321885585,125.44928390187147,168.02650451660156,118.65165259558208,245.25337604034561,127.3145078232053,169.60000610351562,120.73925165647537,250.05394507436637,91815000,84056000,26472000,27220000
2021-06-17,128.7012176513672,174.46200561523438,120.90957641601562,251.49990844726562,129.44341498990488,174.86000061035156,121.68323972485655,252.31928929132428,126.61137364763495,170.0500030517578,119.67459443294561,246.7861077957115,126.75786702289925,170.15899658203125,119.87074371139391,246.84394367477012,96721700,102730000,25842000,27565500
2021-06-18,127.40238952636719,174.34500122070312,119.28826141357422,250.08290100097656,128.42776854609338,175.35000610351562,120.77003827045989,252.8494920853847,127.1875445181359,173.6855010986328,119.19291832944006,249.42740801319655,127.64653022652405,173.99949645996094,120.53565476719979,250.27570689999416,108953300,104954000,46116000,37202200
2021-06-21,129.1992950439453,172.697998046875,120.97810363769531,253.16757202148438,129.3067175759483,174.10000610351562,121.16431929234544,254.025490451817,126.18171878291032,171.6999969482422,119.07721278021708,248.6272792950073,127.24616893565036,173.8209991455078,119.67509414601389,250.4588173244995,79663300,65542000,27414000,26696100
2021-06-22,130.83990478515625,175.27200317382812,121.4925537109375,255.94386291503906,130.93756704429327,176.18899536132812,121.56158140548996,256.21377352687625,128.53521554050778,172.80450439453125,120.23473424319909,252.9458988232989,129.03327220047046,172.9029998779297,120.91603228443775,253.25437649912723,74783600,66902000,22390000,24694100
2021-06-23,130.56646728515625,175.1909942626953,121.29045867919922,255.7124481201172,131.17194646480604,176.0500030517578,122.25232293199392,257.2162397712295,130.10748149302736,174.16000366210938,120.99996647621327,254.90271641706022,130.63483384623305,175.25,121.25718747925892,256.4065080681725,60214200,56266000,19148000,19518700
2021-06-24,130.28326416015625,172.45399475097656,121.660888671875,257.08123779296875,131.4844323925828,176.2429962158203,122.2125798006143,258.1994468543113,129.81450322458238,171.54249572753906,121.46226168040718,255.90519286793935,131.2988830515641,175.3820037841797,121.85951566334282,256.5703347183762,68711000,76640000,21362000,21446900
2021-06-25,129.99032592773438,170.072998046875,121.6693344116211,255.4714813232422,130.75204401863002,173.24099731445312,121.79298566675085,257.6211463812049,129.69735399250413,169.70899963378906,120.73230051757878,255.22086896807974,130.33212900236492,173.1999969482422,121.16431840853278,256.637906946225,70783700,78820000,34594000,25611100
2021-06-28,131.62112426757812,172.1945037841797,121.69664764404297,259.03814697265625,132.08010994524813,172.39999389648438,121.94394257241956,259.2116545976608,130.22464670870133,170.67550659179688,120.57389063199965,256.32939229392287,130.28323808863115,170.8000030517578,121.8381657792052,256.5993028499447,62111300,44856000,28526000,19590000
